 TITLE LINE 1 - Subbasin ID 6 | Simulation Years: 1981-2020
 TITLE LINE 2 - Source: TrabajoFM model
 TITLE LINE 3 - Units: kg/day | DRAINAGE_AREA (km²): {area_str}
 TITLE LINE 4 - Period: 1981-2020
 TITLE LINE 5 - 
 YEAR            FLOYR            SEDYR           ORGNYR           ORGPYR            NO3YR            NH3YR            NO2YR           MINPYR           CBODYR          DISOXYR           CHLAYR         SOLPSTYR         SRBPSTYR          BACTPYR         BACTLPYR          CMTL1YR          CMTL2YR          CMTL3YR
 1996 1.7550000000E+01 1.2636000000E+01 2.6325000000E-01 5.2650000000E-02 0.0000000000E+00 4.3875000000E-01 0.0000000000E+00 8.7750000000E-02 3.8610000000E+00 4.3875000000E-02 1.8000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1997 1.7250000000E+01 1.2420000000E+01 2.5875000000E-01 5.1750000000E-02 0.0000000000E+00 4.3125000000E-01 0.0000000000E+00 8.6250000000E-02 3.7950000000E+00 4.3125000000E-02 1.7000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1998 1.6950000000E+01 1.2204000000E+01 2.5425000000E-01 5.0850000000E-02 0.0000000000E+00 4.2375000000E-01 0.0000000000E+00 8.4750000000E-02 3.7290000000E+00 4.2375000000E-02 1.7000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1999 1.6650000000E+01 1.1988000000E+01 2.4975000000E-01 4.9950000000E-02 0.0000000000E+00 4.1625000000E-01 0.0000000000E+00 8.3250000000E-02 3.6630000000E+00 4.1625000000E-02 1.7000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2000 1.6350000000E+01 1.1772000000E+01 2.4525000000E-01 4.9050000000E-02 0.0000000000E+00 4.0875000000E-01 0.0000000000E+00 8.1750000000E-02 3.5970000000E+00 4.0875000000E-02 1.6000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2001 1.6200000000E+01 1.1664000000E+01 2.4300000000E-01 4.8600000000E-02 0.0000000000E+00 4.0500000000E-01 0.0000000000E+00 8.1000000000E-02 3.5640000000E+00 4.0500000000E-02 1.6000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2002 1.5900000000E+01 1.1448000000E+01 2.3850000000E-01 4.7700000000E-02 0.0000000000E+00 3.9750000000E-01 0.0000000000E+00 7.9500000000E-02 3.4980000000E+00 3.9750000000E-02 1.6000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2003 1.5600000000E+01 1.1232000000E+01 2.3400000000E-01 4.6800000000E-02 0.0000000000E+00 3.9000000000E-01 0.0000000000E+00 7.8000000000E-02 3.4320000000E+00 3.9000000000E-02 1.6000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2004 1.5300000000E+01 1.1016000000E+01 2.2950000000E-01 4.5900000000E-02 0.0000000000E+00 3.8250000000E-01 0.0000000000E+00 7.6500000000E-02 3.3660000000E+00 3.8250000000E-02 1.5000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2005 1.5150000000E+01 1.0908000000E+01 2.2725000000E-01 4.5450000000E-02 0.0000000000E+00 3.7875000000E-01 0.0000000000E+00 7.5750000000E-02 3.3330000000E+00 3.7875000000E-02 1.5000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2006 1.4850000000E+01 1.0692000000E+01 2.2275000000E-01 4.4550000000E-02 0.0000000000E+00 3.7125000000E-01 0.0000000000E+00 7.4250000000E-02 3.2670000000E+00 3.7125000000E-02 1.5000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2007 1.4550000000E+01 1.0476000000E+01 2.1825000000E-01 4.3650000000E-02 0.0000000000E+00 3.6375000000E-01 0.0000000000E+00 7.2750000000E-02 3.2010000000E+00 3.6375000000E-02 1.5000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2008 1.4400000000E+01 1.0368000000E+01 2.1600000000E-01 4.3200000000E-02 0.0000000000E+00 3.6000000000E-01 0.0000000000E+00 7.2000000000E-02 3.1680000000E+00 3.6000000000E-02 1.4000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2009 1.4100000000E+01 1.0152000000E+01 2.1150000000E-01 4.2300000000E-02 0.0000000000E+00 3.5250000000E-01 0.0000000000E+00 7.0500000000E-02 3.1020000000E+00 3.5250000000E-02 1.4000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2010 1.3800000000E+01 9.9360000000E+00 2.0700000000E-01 4.1400000000E-02 0.0000000000E+00 3.4500000000E-01 0.0000000000E+00 6.9000000000E-02 3.0360000000E+00 3.4500000000E-02 1.4000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2011 1.3650000000E+01 9.8280000000E+00 2.0475000000E-01 4.0950000000E-02 0.0000000000E+00 3.4125000000E-01 0.0000000000E+00 6.8250000000E-02 3.0030000000E+00 3.4125000000E-02 1.4000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2012 1.3350000000E+01 9.6120000000E+00 2.0025000000E-01 4.0050000000E-02 0.0000000000E+00 3.3375000000E-01 0.0000000000E+00 6.6750000000E-02 2.9370000000E+00 3.3375000000E-02 1.3000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2013 1.3050000000E+01 9.3960000000E+00 1.9575000000E-01 3.9150000000E-02 0.0000000000E+00 3.2625000000E-01 0.0000000000E+00 6.5250000000E-02 2.8710000000E+00 3.2625000000E-02 1.3000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2014 1.2750000000E+01 9.1800000000E+00 1.9125000000E-01 3.8250000000E-02 0.0000000000E+00 3.1875000000E-01 0.0000000000E+00 6.3750000000E-02 2.8050000000E+00 3.1875000000E-02 1.3000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2015 1.2450000000E+01 8.9640000000E+00 1.8675000000E-01 3.7350000000E-02 0.0000000000E+00 3.1125000000E-01 0.0000000000E+00 6.2250000000E-02 2.7390000000E+00 3.1125000000E-02 1.2000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2016 1.2150000000E+01 8.7480000000E+00 1.8225000000E-01 3.6450000000E-02 0.0000000000E+00 3.0375000000E-01 0.0000000000E+00 6.0750000000E-02 2.6730000000E+00 3.0375000000E-02 1.2000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2017 1.1850000000E+01 8.5320000000E+00 1.7775000000E-01 3.5550000000E-02 0.0000000000E+00 2.9625000000E-01 0.0000000000E+00 5.9250000000E-02 2.6070000000E+00 2.9625000000E-02 1.2000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2018 1.1550000000E+01 8.3160000000E+00 1.7325000000E-01 3.4650000000E-02 0.0000000000E+00 2.8875000000E-01 0.0000000000E+00 5.7750000000E-02 2.5410000000E+00 2.8875000000E-02 1.2000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2019 1.1250000000E+01 8.1000000000E+00 1.6875000000E-01 3.3750000000E-02 0.0000000000E+00 2.8125000000E-01 0.0000000000E+00 5.6250000000E-02 2.4750000000E+00 2.8125000000E-02 1.1000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2020 1.0950000000E+01 7.8840000000E+00 1.6425000000E-01 3.2850000000E-02 0.0000000000E+00 2.7375000000E-01 0.0000000000E+00 5.4750000000E-02 2.4090000000E+00 2.7375000000E-02 1.1000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
