 TITLE LINE 1 - Subbasin ID 1 | Simulation Years: 1981-2020
 TITLE LINE 2 - Source: TrabajoFM model
 TITLE LINE 3 - Units: kg/day | DRAINAGE_AREA (km²): {area_str}
 TITLE LINE 4 - Period: 1981-2020
 TITLE LINE 5 - 
 YEAR            FLOYR            SEDYR           ORGNYR           ORGPYR            NO3YR            NH3YR            NO2YR           MINPYR           CBODYR          DISOXYR           CHLAYR         SOLPSTYR         SRBPSTYR          BACTPYR         BACTLPYR          CMTL1YR          CMTL2YR          CMTL3YR
 1994 1.9935000000E+02 1.4353200000E+02 2.9902500000E+00 5.9805000000E-01 0.0000000000E+00 4.9837500000E+00 0.0000000000E+00 9.9675000000E-01 4.3857000000E+01 4.9837500000E-01 1.9900000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1995 1.9890000000E+02 1.4320800000E+02 2.9835000000E+00 5.9670000000E-01 0.0000000000E+00 4.9725000000E+00 0.0000000000E+00 9.9450000000E-01 4.3758000000E+01 4.9725000000E-01 1.9900000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1996 1.9845000000E+02 1.4288400000E+02 2.9767500000E+00 5.9535000000E-01 0.0000000000E+00 4.9612500000E+00 0.0000000000E+00 9.9225000000E-01 4.3659000000E+01 4.9612500000E-01 1.9800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1997 1.9800000000E+02 1.4256000000E+02 2.9700000000E+00 5.9400000000E-01 0.0000000000E+00 4.9500000000E+00 0.0000000000E+00 9.9000000000E-01 4.3560000000E+01 4.9500000000E-01 1.9800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1998 1.9755000000E+02 1.4223600000E+02 2.9632500000E+00 5.9265000000E-01 0.0000000000E+00 4.9387500000E+00 0.0000000000E+00 9.8775000000E-01 4.3461000000E+01 4.9387500000E-01 1.9800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1999 1.9710000000E+02 1.4191200000E+02 2.9565000000E+00 5.9130000000E-01 0.0000000000E+00 4.9275000000E+00 0.0000000000E+00 9.8550000000E-01 4.3362000000E+01 4.9275000000E-01 1.9700000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2000 1.9665000000E+02 1.4158800000E+02 2.9497500000E+00 5.8995000000E-01 0.0000000000E+00 4.9162500000E+00 0.0000000000E+00 9.8325000000E-01 4.3263000000E+01 4.9162500000E-01 1.9700000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2001 1.9620000000E+02 1.4126400000E+02 2.9430000000E+00 5.8860000000E-01 0.0000000000E+00 4.9050000000E+00 0.0000000000E+00 9.8100000000E-01 4.3164000000E+01 4.9050000000E-01 1.9600000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2002 1.9380000000E+02 1.3953600000E+02 2.9070000000E+00 5.8140000000E-01 0.0000000000E+00 4.8450000000E+00 0.0000000000E+00 9.6900000000E-01 4.2636000000E+01 4.8450000000E-01 1.9400000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2003 1.9155000000E+02 1.3791600000E+02 2.8732500000E+00 5.7465000000E-01 0.0000000000E+00 4.7887500000E+00 0.0000000000E+00 9.5775000000E-01 4.2141000000E+01 4.7887500000E-01 1.9200000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2004 1.8915000000E+02 1.3618800000E+02 2.8372500000E+00 5.6745000000E-01 0.0000000000E+00 4.7287500000E+00 0.0000000000E+00 9.4575000000E-01 4.1613000000E+01 4.7287500000E-01 1.8900000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2005 1.8690000000E+02 1.3456800000E+02 2.8035000000E+00 5.6070000000E-01 0.0000000000E+00 4.6725000000E+00 0.0000000000E+00 9.3450000000E-01 4.1118000000E+01 4.6725000000E-01 1.8700000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2006 1.8450000000E+02 1.3284000000E+02 2.7675000000E+00 5.5350000000E-01 0.0000000000E+00 4.6125000000E+00 0.0000000000E+00 9.2250000000E-01 4.0590000000E+01 4.6125000000E-01 1.8500000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2007 1.8225000000E+02 1.3122000000E+02 2.7337500000E+00 5.4675000000E-01 0.0000000000E+00 4.5562500000E+00 0.0000000000E+00 9.1125000000E-01 4.0095000000E+01 4.5562500000E-01 1.8200000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2008 1.7985000000E+02 1.2949200000E+02 2.6977500000E+00 5.3955000000E-01 0.0000000000E+00 4.4962500000E+00 0.0000000000E+00 8.9925000000E-01 3.9567000000E+01 4.4962500000E-01 1.8000000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2009 1.7760000000E+02 1.2787200000E+02 2.6640000000E+00 5.3280000000E-01 0.0000000000E+00 4.4400000000E+00 0.0000000000E+00 8.8800000000E-01 3.9072000000E+01 4.4400000000E-01 1.7800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2010 1.7520000000E+02 1.2614400000E+02 2.6280000000E+00 5.2560000000E-01 0.0000000000E+00 4.3800000000E+00 0.0000000000E+00 8.7600000000E-01 3.8544000000E+01 4.3800000000E-01 1.7500000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2011 1.7295000000E+02 1.2452400000E+02 2.5942500000E+00 5.1885000000E-01 0.0000000000E+00 4.3237500000E+00 0.0000000000E+00 8.6475000000E-01 3.8049000000E+01 4.3237500000E-01 1.7300000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2012 1.6785000000E+02 1.2085200000E+02 2.5177500000E+00 5.0355000000E-01 0.0000000000E+00 4.1962500000E+00 0.0000000000E+00 8.3925000000E-01 3.6927000000E+01 4.1962500000E-01 1.6800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2013 1.6290000000E+02 1.1728800000E+02 2.4435000000E+00 4.8870000000E-01 0.0000000000E+00 4.0725000000E+00 0.0000000000E+00 8.1450000000E-01 3.5838000000E+01 4.0725000000E-01 1.6300000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2014 1.5780000000E+02 1.1361600000E+02 2.3670000000E+00 4.7340000000E-01 0.0000000000E+00 3.9450000000E+00 0.0000000000E+00 7.8900000000E-01 3.4716000000E+01 3.9450000000E-01 1.5800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2015 1.5285000000E+02 1.1005200000E+02 2.2927500000E+00 4.5855000000E-01 0.0000000000E+00 3.8212500000E+00 0.0000000000E+00 7.6425000000E-01 3.3627000000E+01 3.8212500000E-01 1.5300000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2016 1.4790000000E+02 1.0648800000E+02 2.2185000000E+00 4.4370000000E-01 0.0000000000E+00 3.6975000000E+00 0.0000000000E+00 7.3950000000E-01 3.2538000000E+01 3.6975000000E-01 1.4800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2017 1.4280000000E+02 1.0281600000E+02 2.1420000000E+00 4.2840000000E-01 0.0000000000E+00 3.5700000000E+00 0.0000000000E+00 7.1400000000E-01 3.1416000000E+01 3.5700000000E-01 1.4300000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2018 1.3785000000E+02 9.9252000000E+01 2.0677500000E+00 4.1355000000E-01 0.0000000000E+00 3.4462500000E+00 0.0000000000E+00 6.8925000000E-01 3.0327000000E+01 3.4462500000E-01 1.3800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2019 1.3275000000E+02 9.5580000000E+01 1.9912500000E+00 3.9825000000E-01 0.0000000000E+00 3.3187500000E+00 0.0000000000E+00 6.6375000000E-01 2.9205000000E+01 3.3187500000E-01 1.3300000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2020 1.2780000000E+02 9.2016000000E+01 1.9170000000E+00 3.8340000000E-01 0.0000000000E+00 3.1950000000E+00 0.0000000000E+00 6.3900000000E-01 2.8116000000E+01 3.1950000000E-01 1.2800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
