 TITLE LINE 1 - Subbasin ID 14 | Simulation Years: 1981-2020
 TITLE LINE 2 - Source: TrabajoFM model
 TITLE LINE 3 - Units: kg/day | DRAINAGE_AREA (km²): {area_str}
 TITLE LINE 4 - Period: 1981-2020
 TITLE LINE 5 - 
 YEAR            FLOYR            SEDYR           ORGNYR           ORGPYR            NO3YR            NH3YR            NO2YR           MINPYR           CBODYR          DISOXYR           CHLAYR         SOLPSTYR         SRBPSTYR          BACTPYR         BACTLPYR          CMTL1YR          CMTL2YR          CMTL3YR
 1997 1.4250000000E+01 1.0260000000E+01 2.1375000000E-01 4.2750000000E-02 0.0000000000E+00 3.5625000000E-01 0.0000000000E+00 7.1250000000E-02 3.1350000000E+00 3.5625000000E-02 1.4000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1998 1.5300000000E+01 1.1016000000E+01 2.2950000000E-01 4.5900000000E-02 0.0000000000E+00 3.8250000000E-01 0.0000000000E+00 7.6500000000E-02 3.3660000000E+00 3.8250000000E-02 1.5000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1999 1.6350000000E+01 1.1772000000E+01 2.4525000000E-01 4.9050000000E-02 0.0000000000E+00 4.0875000000E-01 0.0000000000E+00 8.1750000000E-02 3.5970000000E+00 4.0875000000E-02 1.6000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2000 1.7400000000E+01 1.2528000000E+01 2.6100000000E-01 5.2200000000E-02 0.0000000000E+00 4.3500000000E-01 0.0000000000E+00 8.7000000000E-02 3.8280000000E+00 4.3500000000E-02 1.7000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2001 1.8450000000E+01 1.3284000000E+01 2.7675000000E-01 5.5350000000E-02 0.0000000000E+00 4.6125000000E-01 0.0000000000E+00 9.2250000000E-02 4.0590000000E+00 4.6125000000E-02 1.8000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2002 1.8750000000E+01 1.3500000000E+01 2.8125000000E-01 5.6250000000E-02 0.0000000000E+00 4.6875000000E-01 0.0000000000E+00 9.3750000000E-02 4.1250000000E+00 4.6875000000E-02 1.9000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2003 1.9050000000E+01 1.3716000000E+01 2.8575000000E-01 5.7150000000E-02 0.0000000000E+00 4.7625000000E-01 0.0000000000E+00 9.5250000000E-02 4.1910000000E+00 4.7625000000E-02 1.9000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2004 1.9500000000E+01 1.4040000000E+01 2.9250000000E-01 5.8500000000E-02 0.0000000000E+00 4.8750000000E-01 0.0000000000E+00 9.7500000000E-02 4.2900000000E+00 4.8750000000E-02 1.9000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2005 1.9800000000E+01 1.4256000000E+01 2.9700000000E-01 5.9400000000E-02 0.0000000000E+00 4.9500000000E-01 0.0000000000E+00 9.9000000000E-02 4.3560000000E+00 4.9500000000E-02 2.0000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2006 2.0250000000E+01 1.4580000000E+01 3.0375000000E-01 6.0750000000E-02 0.0000000000E+00 5.0625000000E-01 0.0000000000E+00 1.0125000000E-01 4.4550000000E+00 5.0625000000E-02 2.0000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2007 2.0550000000E+01 1.4796000000E+01 3.0825000000E-01 6.1650000000E-02 0.0000000000E+00 5.1375000000E-01 0.0000000000E+00 1.0275000000E-01 4.5210000000E+00 5.1375000000E-02 2.1000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2008 2.0850000000E+01 1.5012000000E+01 3.1275000000E-01 6.2550000000E-02 0.0000000000E+00 5.2125000000E-01 0.0000000000E+00 1.0425000000E-01 4.5870000000E+00 5.2125000000E-02 2.1000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2009 2.1300000000E+01 1.5336000000E+01 3.1950000000E-01 6.3900000000E-02 0.0000000000E+00 5.3250000000E-01 0.0000000000E+00 1.0650000000E-01 4.6860000000E+00 5.3250000000E-02 2.1000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2010 2.1600000000E+01 1.5552000000E+01 3.2400000000E-01 6.4800000000E-02 0.0000000000E+00 5.4000000000E-01 0.0000000000E+00 1.0800000000E-01 4.7520000000E+00 5.4000000000E-02 2.2000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2011 2.2050000000E+01 1.5876000000E+01 3.3075000000E-01 6.6150000000E-02 0.0000000000E+00 5.5125000000E-01 0.0000000000E+00 1.1025000000E-01 4.8510000000E+00 5.5125000000E-02 2.2000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2012 2.2050000000E+01 1.5876000000E+01 3.3075000000E-01 6.6150000000E-02 0.0000000000E+00 5.5125000000E-01 0.0000000000E+00 1.1025000000E-01 4.8510000000E+00 5.5125000000E-02 2.2000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2013 2.2200000000E+01 1.5984000000E+01 3.3300000000E-01 6.6600000000E-02 0.0000000000E+00 5.5500000000E-01 0.0000000000E+00 1.1100000000E-01 4.8840000000E+00 5.5500000000E-02 2.2000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2014 2.2350000000E+01 1.6092000000E+01 3.3525000000E-01 6.7050000000E-02 0.0000000000E+00 5.5875000000E-01 0.0000000000E+00 1.1175000000E-01 4.9170000000E+00 5.5875000000E-02 2.2000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2015 2.2500000000E+01 1.6200000000E+01 3.3750000000E-01 6.7500000000E-02 0.0000000000E+00 5.6250000000E-01 0.0000000000E+00 1.1250000000E-01 4.9500000000E+00 5.6250000000E-02 2.3000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2016 2.2650000000E+01 1.6308000000E+01 3.3975000000E-01 6.7950000000E-02 0.0000000000E+00 5.6625000000E-01 0.0000000000E+00 1.1325000000E-01 4.9830000000E+00 5.6625000000E-02 2.3000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2017 2.2650000000E+01 1.6308000000E+01 3.3975000000E-01 6.7950000000E-02 0.0000000000E+00 5.6625000000E-01 0.0000000000E+00 1.1325000000E-01 4.9830000000E+00 5.6625000000E-02 2.3000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2018 2.2800000000E+01 1.6416000000E+01 3.4200000000E-01 6.8400000000E-02 0.0000000000E+00 5.7000000000E-01 0.0000000000E+00 1.1400000000E-01 5.0160000000E+00 5.7000000000E-02 2.3000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2019 2.2950000000E+01 1.6524000000E+01 3.4425000000E-01 6.8850000000E-02 0.0000000000E+00 5.7375000000E-01 0.0000000000E+00 1.1475000000E-01 5.0490000000E+00 5.7375000000E-02 2.3000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2020 2.3100000000E+01 1.6632000000E+01 3.4650000000E-01 6.9300000000E-02 0.0000000000E+00 5.7750000000E-01 0.0000000000E+00 1.1550000000E-01 5.0820000000E+00 5.7750000000E-02 2.3000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
