 TITLE LINE 1 - Subbasin ID 5 | Simulation Years: 1981-2020
 TITLE LINE 2 - Source: TrabajoFM model
 TITLE LINE 3 - Units: kg/day | DRAINAGE_AREA (km²): {area_str}
 TITLE LINE 4 - Period: 1981-2020
 TITLE LINE 5 - 
 YEAR            FLOYR            SEDYR           ORGNYR           ORGPYR            NO3YR            NH3YR            NO2YR           MINPYR           CBODYR          DISOXYR           CHLAYR         SOLPSTYR         SRBPSTYR          BACTPYR         BACTLPYR          CMTL1YR          CMTL2YR          CMTL3YR
 1991 1.4310000000E+02 1.0303200000E+02 2.1465000000E+00 4.2930000000E-01 0.0000000000E+00 3.5775000000E+00 0.0000000000E+00 7.1550000000E-01 3.1482000000E+01 3.5775000000E-01 1.4300000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1992 1.4160000000E+02 1.0195200000E+02 2.1240000000E+00 4.2480000000E-01 0.0000000000E+00 3.5400000000E+00 0.0000000000E+00 7.0800000000E-01 3.1152000000E+01 3.5400000000E-01 1.4200000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1993 1.4025000000E+02 1.0098000000E+02 2.1037500000E+00 4.2075000000E-01 0.0000000000E+00 3.5062500000E+00 0.0000000000E+00 7.0125000000E-01 3.0855000000E+01 3.5062500000E-01 1.4000000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1994 1.3875000000E+02 9.9900000000E+01 2.0812500000E+00 4.1625000000E-01 0.0000000000E+00 3.4687500000E+00 0.0000000000E+00 6.9375000000E-01 3.0525000000E+01 3.4687500000E-01 1.3900000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1995 1.3740000000E+02 9.8928000000E+01 2.0610000000E+00 4.1220000000E-01 0.0000000000E+00 3.4350000000E+00 0.0000000000E+00 6.8700000000E-01 3.0228000000E+01 3.4350000000E-01 1.3700000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1996 1.3590000000E+02 9.7848000000E+01 2.0385000000E+00 4.0770000000E-01 0.0000000000E+00 3.3975000000E+00 0.0000000000E+00 6.7950000000E-01 2.9898000000E+01 3.3975000000E-01 1.3600000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1997 1.3455000000E+02 9.6876000000E+01 2.0182500000E+00 4.0365000000E-01 0.0000000000E+00 3.3637500000E+00 0.0000000000E+00 6.7275000000E-01 2.9601000000E+01 3.3637500000E-01 1.3500000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1998 1.3305000000E+02 9.5796000000E+01 1.9957500000E+00 3.9915000000E-01 0.0000000000E+00 3.3262500000E+00 0.0000000000E+00 6.6525000000E-01 2.9271000000E+01 3.3262500000E-01 1.3300000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1999 1.3170000000E+02 9.4824000000E+01 1.9755000000E+00 3.9510000000E-01 0.0000000000E+00 3.2925000000E+00 0.0000000000E+00 6.5850000000E-01 2.8974000000E+01 3.2925000000E-01 1.3200000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2000 1.3020000000E+02 9.3744000000E+01 1.9530000000E+00 3.9060000000E-01 0.0000000000E+00 3.2550000000E+00 0.0000000000E+00 6.5100000000E-01 2.8644000000E+01 3.2550000000E-01 1.3000000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2001 1.2885000000E+02 9.2772000000E+01 1.9327500000E+00 3.8655000000E-01 0.0000000000E+00 3.2212500000E+00 0.0000000000E+00 6.4425000000E-01 2.8347000000E+01 3.2212500000E-01 1.2900000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2002 1.2855000000E+02 9.2556000000E+01 1.9282500000E+00 3.8565000000E-01 0.0000000000E+00 3.2137500000E+00 0.0000000000E+00 6.4275000000E-01 2.8281000000E+01 3.2137500000E-01 1.2900000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2003 1.2840000000E+02 9.2448000000E+01 1.9260000000E+00 3.8520000000E-01 0.0000000000E+00 3.2100000000E+00 0.0000000000E+00 6.4200000000E-01 2.8248000000E+01 3.2100000000E-01 1.2800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2004 1.2810000000E+02 9.2232000000E+01 1.9215000000E+00 3.8430000000E-01 0.0000000000E+00 3.2025000000E+00 0.0000000000E+00 6.4050000000E-01 2.8182000000E+01 3.2025000000E-01 1.2800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2005 1.2795000000E+02 9.2124000000E+01 1.9192500000E+00 3.8385000000E-01 0.0000000000E+00 3.1987500000E+00 0.0000000000E+00 6.3975000000E-01 2.8149000000E+01 3.1987500000E-01 1.2800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2006 1.2765000000E+02 9.1908000000E+01 1.9147500000E+00 3.8295000000E-01 0.0000000000E+00 3.1912500000E+00 0.0000000000E+00 6.3825000000E-01 2.8083000000E+01 3.1912500000E-01 1.2800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2007 1.2750000000E+02 9.1800000000E+01 1.9125000000E+00 3.8250000000E-01 0.0000000000E+00 3.1875000000E+00 0.0000000000E+00 6.3750000000E-01 2.8050000000E+01 3.1875000000E-01 1.2800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2008 1.2720000000E+02 9.1584000000E+01 1.9080000000E+00 3.8160000000E-01 0.0000000000E+00 3.1800000000E+00 0.0000000000E+00 6.3600000000E-01 2.7984000000E+01 3.1800000000E-01 1.2700000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2009 1.2705000000E+02 9.1476000000E+01 1.9057500000E+00 3.8115000000E-01 0.0000000000E+00 3.1762500000E+00 0.0000000000E+00 6.3525000000E-01 2.7951000000E+01 3.1762500000E-01 1.2700000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2010 1.2675000000E+02 9.1260000000E+01 1.9012500000E+00 3.8025000000E-01 0.0000000000E+00 3.1687500000E+00 0.0000000000E+00 6.3375000000E-01 2.7885000000E+01 3.1687500000E-01 1.2700000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2011 1.2660000000E+02 9.1152000000E+01 1.8990000000E+00 3.7980000000E-01 0.0000000000E+00 3.1650000000E+00 0.0000000000E+00 6.3300000000E-01 2.7852000000E+01 3.1650000000E-01 1.2700000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2012 1.2510000000E+02 9.0072000000E+01 1.8765000000E+00 3.7530000000E-01 0.0000000000E+00 3.1275000000E+00 0.0000000000E+00 6.2550000000E-01 2.7522000000E+01 3.1275000000E-01 1.2500000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2013 1.2360000000E+02 8.8992000000E+01 1.8540000000E+00 3.7080000000E-01 0.0000000000E+00 3.0900000000E+00 0.0000000000E+00 6.1800000000E-01 2.7192000000E+01 3.0900000000E-01 1.2400000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2014 1.2225000000E+02 8.8020000000E+01 1.8337500000E+00 3.6675000000E-01 0.0000000000E+00 3.0562500000E+00 0.0000000000E+00 6.1125000000E-01 2.6895000000E+01 3.0562500000E-01 1.2200000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2015 1.2075000000E+02 8.6940000000E+01 1.8112500000E+00 3.6225000000E-01 0.0000000000E+00 3.0187500000E+00 0.0000000000E+00 6.0375000000E-01 2.6565000000E+01 3.0187500000E-01 1.2100000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2016 1.1940000000E+02 8.5968000000E+01 1.7910000000E+00 3.5820000000E-01 0.0000000000E+00 2.9850000000E+00 0.0000000000E+00 5.9700000000E-01 2.6268000000E+01 2.9850000000E-01 1.1900000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2017 1.1790000000E+02 8.4888000000E+01 1.7685000000E+00 3.5370000000E-01 0.0000000000E+00 2.9475000000E+00 0.0000000000E+00 5.8950000000E-01 2.5938000000E+01 2.9475000000E-01 1.1800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2018 1.1640000000E+02 8.3808000000E+01 1.7460000000E+00 3.4920000000E-01 0.0000000000E+00 2.9100000000E+00 0.0000000000E+00 5.8200000000E-01 2.5608000000E+01 2.9100000000E-01 1.1600000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2019 1.1505000000E+02 8.2836000000E+01 1.7257500000E+00 3.4515000000E-01 0.0000000000E+00 2.8762500000E+00 0.0000000000E+00 5.7525000000E-01 2.5311000000E+01 2.8762500000E-01 1.1500000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2020 1.1355000000E+02 8.1756000000E+01 1.7032500000E+00 3.4065000000E-01 0.0000000000E+00 2.8387500000E+00 0.0000000000E+00 5.6775000000E-01 2.4981000000E+01 2.8387500000E-01 1.1400000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
