 TITLE LINE 1 - Subbasin ID 9 | Simulation Years: 1981-2020
 TITLE LINE 2 - Source: TrabajoFM model
 TITLE LINE 3 - Units: kg/day | DRAINAGE_AREA (km²): {area_str}
 TITLE LINE 4 - Period: 1981-2020
 TITLE LINE 5 - 
 YEAR            FLOYR            SEDYR           ORGNYR           ORGPYR            NO3YR            NH3YR            NO2YR           MINPYR           CBODYR          DISOXYR           CHLAYR         SOLPSTYR         SRBPSTYR          BACTPYR         BACTLPYR          CMTL1YR          CMTL2YR          CMTL3YR
 1993 6.3000000000E+00 4.5360000000E+00 9.4500000000E-02 1.8900000000E-02 0.0000000000E+00 1.5750000000E-01 0.0000000000E+00 3.1500000000E-02 1.3860000000E+00 1.5750000000E-02 6.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1994 6.1500000000E+00 4.4280000000E+00 9.2250000000E-02 1.8450000000E-02 0.0000000000E+00 1.5375000000E-01 0.0000000000E+00 3.0750000000E-02 1.3530000000E+00 1.5375000000E-02 6.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1995 6.0000000000E+00 4.3200000000E+00 9.0000000000E-02 1.8000000000E-02 0.0000000000E+00 1.5000000000E-01 0.0000000000E+00 3.0000000000E-02 1.3200000000E+00 1.5000000000E-02 6.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1996 6.0000000000E+00 4.3200000000E+00 9.0000000000E-02 1.8000000000E-02 0.0000000000E+00 1.5000000000E-01 0.0000000000E+00 3.0000000000E-02 1.3200000000E+00 1.5000000000E-02 6.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1997 5.8500000000E+00 4.2120000000E+00 8.7750000000E-02 1.7550000000E-02 0.0000000000E+00 1.4625000000E-01 0.0000000000E+00 2.9250000000E-02 1.2870000000E+00 1.4625000000E-02 6.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1998 5.7000000000E+00 4.1040000000E+00 8.5500000000E-02 1.7100000000E-02 0.0000000000E+00 1.4250000000E-01 0.0000000000E+00 2.8500000000E-02 1.2540000000E+00 1.4250000000E-02 6.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1999 5.5500000000E+00 3.9960000000E+00 8.3250000000E-02 1.6650000000E-02 0.0000000000E+00 1.3875000000E-01 0.0000000000E+00 2.7750000000E-02 1.2210000000E+00 1.3875000000E-02 6.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2000 5.4000000000E+00 3.8880000000E+00 8.1000000000E-02 1.6200000000E-02 0.0000000000E+00 1.3500000000E-01 0.0000000000E+00 2.7000000000E-02 1.1880000000E+00 1.3500000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2001 5.4000000000E+00 3.8880000000E+00 8.1000000000E-02 1.6200000000E-02 0.0000000000E+00 1.3500000000E-01 0.0000000000E+00 2.7000000000E-02 1.1880000000E+00 1.3500000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2002 5.2500000000E+00 3.7800000000E+00 7.8750000000E-02 1.5750000000E-02 0.0000000000E+00 1.3125000000E-01 0.0000000000E+00 2.6250000000E-02 1.1550000000E+00 1.3125000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2003 5.1000000000E+00 3.6720000000E+00 7.6500000000E-02 1.5300000000E-02 0.0000000000E+00 1.2750000000E-01 0.0000000000E+00 2.5500000000E-02 1.1220000000E+00 1.2750000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2004 5.1000000000E+00 3.6720000000E+00 7.6500000000E-02 1.5300000000E-02 0.0000000000E+00 1.2750000000E-01 0.0000000000E+00 2.5500000000E-02 1.1220000000E+00 1.2750000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2005 4.9500000000E+00 3.5640000000E+00 7.4250000000E-02 1.4850000000E-02 0.0000000000E+00 1.2375000000E-01 0.0000000000E+00 2.4750000000E-02 1.0890000000E+00 1.2375000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2006 4.9500000000E+00 3.5640000000E+00 7.4250000000E-02 1.4850000000E-02 0.0000000000E+00 1.2375000000E-01 0.0000000000E+00 2.4750000000E-02 1.0890000000E+00 1.2375000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2007 4.8000000000E+00 3.4560000000E+00 7.2000000000E-02 1.4400000000E-02 0.0000000000E+00 1.2000000000E-01 0.0000000000E+00 2.4000000000E-02 1.0560000000E+00 1.2000000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2008 4.6500000000E+00 3.3480000000E+00 6.9750000000E-02 1.3950000000E-02 0.0000000000E+00 1.1625000000E-01 0.0000000000E+00 2.3250000000E-02 1.0230000000E+00 1.1625000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2009 4.6500000000E+00 3.3480000000E+00 6.9750000000E-02 1.3950000000E-02 0.0000000000E+00 1.1625000000E-01 0.0000000000E+00 2.3250000000E-02 1.0230000000E+00 1.1625000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2010 4.5000000000E+00 3.2400000000E+00 6.7500000000E-02 1.3500000000E-02 0.0000000000E+00 1.1250000000E-01 0.0000000000E+00 2.2500000000E-02 9.9000000000E-01 1.1250000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2011 4.5000000000E+00 3.2400000000E+00 6.7500000000E-02 1.3500000000E-02 0.0000000000E+00 1.1250000000E-01 0.0000000000E+00 2.2500000000E-02 9.9000000000E-01 1.1250000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2012 4.5000000000E+00 3.2400000000E+00 6.7500000000E-02 1.3500000000E-02 0.0000000000E+00 1.1250000000E-01 0.0000000000E+00 2.2500000000E-02 9.9000000000E-01 1.1250000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2013 4.5000000000E+00 3.2400000000E+00 6.7500000000E-02 1.3500000000E-02 0.0000000000E+00 1.1250000000E-01 0.0000000000E+00 2.2500000000E-02 9.9000000000E-01 1.1250000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2014 4.5000000000E+00 3.2400000000E+00 6.7500000000E-02 1.3500000000E-02 0.0000000000E+00 1.1250000000E-01 0.0000000000E+00 2.2500000000E-02 9.9000000000E-01 1.1250000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2015 4.5000000000E+00 3.2400000000E+00 6.7500000000E-02 1.3500000000E-02 0.0000000000E+00 1.1250000000E-01 0.0000000000E+00 2.2500000000E-02 9.9000000000E-01 1.1250000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2016 4.5000000000E+00 3.2400000000E+00 6.7500000000E-02 1.3500000000E-02 0.0000000000E+00 1.1250000000E-01 0.0000000000E+00 2.2500000000E-02 9.9000000000E-01 1.1250000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2017 4.5000000000E+00 3.2400000000E+00 6.7500000000E-02 1.3500000000E-02 0.0000000000E+00 1.1250000000E-01 0.0000000000E+00 2.2500000000E-02 9.9000000000E-01 1.1250000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2018 4.5000000000E+00 3.2400000000E+00 6.7500000000E-02 1.3500000000E-02 0.0000000000E+00 1.1250000000E-01 0.0000000000E+00 2.2500000000E-02 9.9000000000E-01 1.1250000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2019 4.5000000000E+00 3.2400000000E+00 6.7500000000E-02 1.3500000000E-02 0.0000000000E+00 1.1250000000E-01 0.0000000000E+00 2.2500000000E-02 9.9000000000E-01 1.1250000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2020 4.5000000000E+00 3.2400000000E+00 6.7500000000E-02 1.3500000000E-02 0.0000000000E+00 1.1250000000E-01 0.0000000000E+00 2.2500000000E-02 9.9000000000E-01 1.1250000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
