 TITLE LINE 1 - Subbasin ID 15 | Simulation Years: 1981-2020
 TITLE LINE 2 - Source: TrabajoFM model
 TITLE LINE 3 - Units: kg/day | DRAINAGE_AREA (km²): {area_str}
 TITLE LINE 4 - Period: 1981-2020
 TITLE LINE 5 - 
 YEAR            FLOYR            SEDYR           ORGNYR           ORGPYR            NO3YR            NH3YR            NO2YR           MINPYR           CBODYR          DISOXYR           CHLAYR         SOLPSTYR         SRBPSTYR          BACTPYR         BACTLPYR          CMTL1YR          CMTL2YR          CMTL3YR
 2002 1.9260000000E+02 1.3867200000E+02 2.8890000000E+00 5.7780000000E-01 0.0000000000E+00 4.8150000000E+00 0.0000000000E+00 9.6300000000E-01 4.2372000000E+01 4.8150000000E-01 1.9300000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2003 1.9125000000E+02 1.3770000000E+02 2.8687500000E+00 5.7375000000E-01 0.0000000000E+00 4.7812500000E+00 0.0000000000E+00 9.5625000000E-01 4.2075000000E+01 4.7812500000E-01 1.9100000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2004 1.8990000000E+02 1.3672800000E+02 2.8485000000E+00 5.6970000000E-01 0.0000000000E+00 4.7475000000E+00 0.0000000000E+00 9.4950000000E-01 4.1778000000E+01 4.7475000000E-01 1.9000000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2005 1.8855000000E+02 1.3575600000E+02 2.8282500000E+00 5.6565000000E-01 0.0000000000E+00 4.7137500000E+00 0.0000000000E+00 9.4275000000E-01 4.1481000000E+01 4.7137500000E-01 1.8900000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2006 1.8720000000E+02 1.3478400000E+02 2.8080000000E+00 5.6160000000E-01 0.0000000000E+00 4.6800000000E+00 0.0000000000E+00 9.3600000000E-01 4.1184000000E+01 4.6800000000E-01 1.8700000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2007 1.8585000000E+02 1.3381200000E+02 2.7877500000E+00 5.5755000000E-01 0.0000000000E+00 4.6462500000E+00 0.0000000000E+00 9.2925000000E-01 4.0887000000E+01 4.6462500000E-01 1.8600000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2008 1.8450000000E+02 1.3284000000E+02 2.7675000000E+00 5.5350000000E-01 0.0000000000E+00 4.6125000000E+00 0.0000000000E+00 9.2250000000E-01 4.0590000000E+01 4.6125000000E-01 1.8500000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2009 1.8315000000E+02 1.3186800000E+02 2.7472500000E+00 5.4945000000E-01 0.0000000000E+00 4.5787500000E+00 0.0000000000E+00 9.1575000000E-01 4.0293000000E+01 4.5787500000E-01 1.8300000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2010 1.8180000000E+02 1.3089600000E+02 2.7270000000E+00 5.4540000000E-01 0.0000000000E+00 4.5450000000E+00 0.0000000000E+00 9.0900000000E-01 3.9996000000E+01 4.5450000000E-01 1.8200000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2011 1.8045000000E+02 1.2992400000E+02 2.7067500000E+00 5.4135000000E-01 0.0000000000E+00 4.5112500000E+00 0.0000000000E+00 9.0225000000E-01 3.9699000000E+01 4.5112500000E-01 1.8000000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2012 1.8165000000E+02 1.3078800000E+02 2.7247500000E+00 5.4495000000E-01 0.0000000000E+00 4.5412500000E+00 0.0000000000E+00 9.0825000000E-01 3.9963000000E+01 4.5412500000E-01 1.8200000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2013 1.8300000000E+02 1.3176000000E+02 2.7450000000E+00 5.4900000000E-01 0.0000000000E+00 4.5750000000E+00 0.0000000000E+00 9.1500000000E-01 4.0260000000E+01 4.5750000000E-01 1.8300000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2014 1.8435000000E+02 1.3273200000E+02 2.7652500000E+00 5.5305000000E-01 0.0000000000E+00 4.6087500000E+00 0.0000000000E+00 9.2175000000E-01 4.0557000000E+01 4.6087500000E-01 1.8400000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2015 1.8570000000E+02 1.3370400000E+02 2.7855000000E+00 5.5710000000E-01 0.0000000000E+00 4.6425000000E+00 0.0000000000E+00 9.2850000000E-01 4.0854000000E+01 4.6425000000E-01 1.8600000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2016 1.8705000000E+02 1.3467600000E+02 2.8057500000E+00 5.6115000000E-01 0.0000000000E+00 4.6762500000E+00 0.0000000000E+00 9.3525000000E-01 4.1151000000E+01 4.6762500000E-01 1.8700000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2017 1.8825000000E+02 1.3554000000E+02 2.8237500000E+00 5.6475000000E-01 0.0000000000E+00 4.7062500000E+00 0.0000000000E+00 9.4125000000E-01 4.1415000000E+01 4.7062500000E-01 1.8800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2018 1.8960000000E+02 1.3651200000E+02 2.8440000000E+00 5.6880000000E-01 0.0000000000E+00 4.7400000000E+00 0.0000000000E+00 9.4800000000E-01 4.1712000000E+01 4.7400000000E-01 1.9000000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2019 1.9095000000E+02 1.3748400000E+02 2.8642500000E+00 5.7285000000E-01 0.0000000000E+00 4.7737500000E+00 0.0000000000E+00 9.5475000000E-01 4.2009000000E+01 4.7737500000E-01 1.9100000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2020 1.9230000000E+02 1.3845600000E+02 2.8845000000E+00 5.7690000000E-01 0.0000000000E+00 4.8075000000E+00 0.0000000000E+00 9.6150000000E-01 4.2306000000E+01 4.8075000000E-01 1.9200000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
