 TITLE LINE 1 - Subbasin ID 12 | Simulation Years: 1981-2020
 TITLE LINE 2 - Source: TrabajoFM model
 TITLE LINE 3 - Units: kg/day | DRAINAGE_AREA (km²): {area_str}
 TITLE LINE 4 - Period: 1981-2020
 TITLE LINE 5 - 
 YEAR            FLOYR            SEDYR           ORGNYR           ORGPYR            NO3YR            NH3YR            NO2YR           MINPYR           CBODYR          DISOXYR           CHLAYR         SOLPSTYR         SRBPSTYR          BACTPYR         BACTLPYR          CMTL1YR          CMTL2YR          CMTL3YR
 1991 2.4000000000E+00 1.7280000000E+00 3.6000000000E-02 7.2000000000E-03 0.0000000000E+00 6.0000000000E-02 0.0000000000E+00 1.2000000000E-02 5.2800000000E-01 6.0000000000E-03 2.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1992 2.7000000000E+00 1.9440000000E+00 4.0500000000E-02 8.1000000000E-03 0.0000000000E+00 6.7500000000E-02 0.0000000000E+00 1.3500000000E-02 5.9400000000E-01 6.7500000000E-03 3.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1993 3.0000000000E+00 2.1600000000E+00 4.5000000000E-02 9.0000000000E-03 0.0000000000E+00 7.5000000000E-02 0.0000000000E+00 1.5000000000E-02 6.6000000000E-01 7.5000000000E-03 3.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1994 3.3000000000E+00 2.3760000000E+00 4.9500000000E-02 9.9000000000E-03 0.0000000000E+00 8.2500000000E-02 0.0000000000E+00 1.6500000000E-02 7.2600000000E-01 8.2500000000E-03 3.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1995 3.6000000000E+00 2.5920000000E+00 5.4000000000E-02 1.0800000000E-02 0.0000000000E+00 9.0000000000E-02 0.0000000000E+00 1.8000000000E-02 7.9200000000E-01 9.0000000000E-03 4.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1996 3.9000000000E+00 2.8080000000E+00 5.8500000000E-02 1.1700000000E-02 0.0000000000E+00 9.7500000000E-02 0.0000000000E+00 1.9500000000E-02 8.5800000000E-01 9.7500000000E-03 4.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1997 4.2000000000E+00 3.0240000000E+00 6.3000000000E-02 1.2600000000E-02 0.0000000000E+00 1.0500000000E-01 0.0000000000E+00 2.1000000000E-02 9.2400000000E-01 1.0500000000E-02 4.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1998 4.5000000000E+00 3.2400000000E+00 6.7500000000E-02 1.3500000000E-02 0.0000000000E+00 1.1250000000E-01 0.0000000000E+00 2.2500000000E-02 9.9000000000E-01 1.1250000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1999 4.8000000000E+00 3.4560000000E+00 7.2000000000E-02 1.4400000000E-02 0.0000000000E+00 1.2000000000E-01 0.0000000000E+00 2.4000000000E-02 1.0560000000E+00 1.2000000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2000 5.1000000000E+00 3.6720000000E+00 7.6500000000E-02 1.5300000000E-02 0.0000000000E+00 1.2750000000E-01 0.0000000000E+00 2.5500000000E-02 1.1220000000E+00 1.2750000000E-02 5.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2001 5.5500000000E+00 3.9960000000E+00 8.3250000000E-02 1.6650000000E-02 0.0000000000E+00 1.3875000000E-01 0.0000000000E+00 2.7750000000E-02 1.2210000000E+00 1.3875000000E-02 6.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2002 5.7000000000E+00 4.1040000000E+00 8.5500000000E-02 1.7100000000E-02 0.0000000000E+00 1.4250000000E-01 0.0000000000E+00 2.8500000000E-02 1.2540000000E+00 1.4250000000E-02 6.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2003 6.0000000000E+00 4.3200000000E+00 9.0000000000E-02 1.8000000000E-02 0.0000000000E+00 1.5000000000E-01 0.0000000000E+00 3.0000000000E-02 1.3200000000E+00 1.5000000000E-02 6.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2004 6.1500000000E+00 4.4280000000E+00 9.2250000000E-02 1.8450000000E-02 0.0000000000E+00 1.5375000000E-01 0.0000000000E+00 3.0750000000E-02 1.3530000000E+00 1.5375000000E-02 6.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2005 6.4500000000E+00 4.6440000000E+00 9.6750000000E-02 1.9350000000E-02 0.0000000000E+00 1.6125000000E-01 0.0000000000E+00 3.2250000000E-02 1.4190000000E+00 1.6125000000E-02 6.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2006 6.6000000000E+00 4.7520000000E+00 9.9000000000E-02 1.9800000000E-02 0.0000000000E+00 1.6500000000E-01 0.0000000000E+00 3.3000000000E-02 1.4520000000E+00 1.6500000000E-02 7.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2007 6.9000000000E+00 4.9680000000E+00 1.0350000000E-01 2.0700000000E-02 0.0000000000E+00 1.7250000000E-01 0.0000000000E+00 3.4500000000E-02 1.5180000000E+00 1.7250000000E-02 7.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2008 7.0500000000E+00 5.0760000000E+00 1.0575000000E-01 2.1150000000E-02 0.0000000000E+00 1.7625000000E-01 0.0000000000E+00 3.5250000000E-02 1.5510000000E+00 1.7625000000E-02 7.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2009 7.3500000000E+00 5.2920000000E+00 1.1025000000E-01 2.2050000000E-02 0.0000000000E+00 1.8375000000E-01 0.0000000000E+00 3.6750000000E-02 1.6170000000E+00 1.8375000000E-02 7.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2010 7.5000000000E+00 5.4000000000E+00 1.1250000000E-01 2.2500000000E-02 0.0000000000E+00 1.8750000000E-01 0.0000000000E+00 3.7500000000E-02 1.6500000000E+00 1.8750000000E-02 8.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2011 7.8000000000E+00 5.6160000000E+00 1.1700000000E-01 2.3400000000E-02 0.0000000000E+00 1.9500000000E-01 0.0000000000E+00 3.9000000000E-02 1.7160000000E+00 1.9500000000E-02 8.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2012 7.8000000000E+00 5.6160000000E+00 1.1700000000E-01 2.3400000000E-02 0.0000000000E+00 1.9500000000E-01 0.0000000000E+00 3.9000000000E-02 1.7160000000E+00 1.9500000000E-02 8.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2013 7.8000000000E+00 5.6160000000E+00 1.1700000000E-01 2.3400000000E-02 0.0000000000E+00 1.9500000000E-01 0.0000000000E+00 3.9000000000E-02 1.7160000000E+00 1.9500000000E-02 8.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2014 7.8000000000E+00 5.6160000000E+00 1.1700000000E-01 2.3400000000E-02 0.0000000000E+00 1.9500000000E-01 0.0000000000E+00 3.9000000000E-02 1.7160000000E+00 1.9500000000E-02 8.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2015 7.8000000000E+00 5.6160000000E+00 1.1700000000E-01 2.3400000000E-02 0.0000000000E+00 1.9500000000E-01 0.0000000000E+00 3.9000000000E-02 1.7160000000E+00 1.9500000000E-02 8.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2016 7.8000000000E+00 5.6160000000E+00 1.1700000000E-01 2.3400000000E-02 0.0000000000E+00 1.9500000000E-01 0.0000000000E+00 3.9000000000E-02 1.7160000000E+00 1.9500000000E-02 8.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2017 7.8000000000E+00 5.6160000000E+00 1.1700000000E-01 2.3400000000E-02 0.0000000000E+00 1.9500000000E-01 0.0000000000E+00 3.9000000000E-02 1.7160000000E+00 1.9500000000E-02 8.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2018 7.8000000000E+00 5.6160000000E+00 1.1700000000E-01 2.3400000000E-02 0.0000000000E+00 1.9500000000E-01 0.0000000000E+00 3.9000000000E-02 1.7160000000E+00 1.9500000000E-02 8.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2019 7.8000000000E+00 5.6160000000E+00 1.1700000000E-01 2.3400000000E-02 0.0000000000E+00 1.9500000000E-01 0.0000000000E+00 3.9000000000E-02 1.7160000000E+00 1.9500000000E-02 8.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2020 7.8000000000E+00 5.6160000000E+00 1.1700000000E-01 2.3400000000E-02 0.0000000000E+00 1.9500000000E-01 0.0000000000E+00 3.9000000000E-02 1.7160000000E+00 1.9500000000E-02 8.0000000000E-06 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
