 TITLE LINE 1 - Subbasin ID 17 | Simulation Years: 1981-2020
 TITLE LINE 2 - Source: TrabajoFM model
 TITLE LINE 3 - Units: kg/day | DRAINAGE_AREA (km²): {area_str}
 TITLE LINE 4 - Period: 1981-2020
 TITLE LINE 5 - 
 YEAR            FLOYR            SEDYR           ORGNYR           ORGPYR            NO3YR            NH3YR            NO2YR           MINPYR           CBODYR          DISOXYR           CHLAYR         SOLPSTYR         SRBPSTYR          BACTPYR         BACTLPYR          CMTL1YR          CMTL2YR          CMTL3YR
 1991 8.6250000000E+01 6.2100000000E+01 1.2937500000E+00 2.5875000000E-01 0.0000000000E+00 2.1562500000E+00 0.0000000000E+00 4.3125000000E-01 1.8975000000E+01 2.1562500000E-01 8.6000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1992 8.5650000000E+01 6.1668000000E+01 1.2847500000E+00 2.5695000000E-01 0.0000000000E+00 2.1412500000E+00 0.0000000000E+00 4.2825000000E-01 1.8843000000E+01 2.1412500000E-01 8.6000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1993 8.5050000000E+01 6.1236000000E+01 1.2757500000E+00 2.5515000000E-01 0.0000000000E+00 2.1262500000E+00 0.0000000000E+00 4.2525000000E-01 1.8711000000E+01 2.1262500000E-01 8.5000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1994 8.4450000000E+01 6.0804000000E+01 1.2667500000E+00 2.5335000000E-01 0.0000000000E+00 2.1112500000E+00 0.0000000000E+00 4.2225000000E-01 1.8579000000E+01 2.1112500000E-01 8.4000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1995 8.3850000000E+01 6.0372000000E+01 1.2577500000E+00 2.5155000000E-01 0.0000000000E+00 2.0962500000E+00 0.0000000000E+00 4.1925000000E-01 1.8447000000E+01 2.0962500000E-01 8.4000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1996 8.3400000000E+01 6.0048000000E+01 1.2510000000E+00 2.5020000000E-01 0.0000000000E+00 2.0850000000E+00 0.0000000000E+00 4.1700000000E-01 1.8348000000E+01 2.0850000000E-01 8.3000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1997 8.2800000000E+01 5.9616000000E+01 1.2420000000E+00 2.4840000000E-01 0.0000000000E+00 2.0700000000E+00 0.0000000000E+00 4.1400000000E-01 1.8216000000E+01 2.0700000000E-01 8.3000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1998 8.2200000000E+01 5.9184000000E+01 1.2330000000E+00 2.4660000000E-01 0.0000000000E+00 2.0550000000E+00 0.0000000000E+00 4.1100000000E-01 1.8084000000E+01 2.0550000000E-01 8.2000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1999 8.1600000000E+01 5.8752000000E+01 1.2240000000E+00 2.4480000000E-01 0.0000000000E+00 2.0400000000E+00 0.0000000000E+00 4.0800000000E-01 1.7952000000E+01 2.0400000000E-01 8.2000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2000 8.1000000000E+01 5.8320000000E+01 1.2150000000E+00 2.4300000000E-01 0.0000000000E+00 2.0250000000E+00 0.0000000000E+00 4.0500000000E-01 1.7820000000E+01 2.0250000000E-01 8.1000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2001 8.0550000000E+01 5.7996000000E+01 1.2082500000E+00 2.4165000000E-01 0.0000000000E+00 2.0137500000E+00 0.0000000000E+00 4.0275000000E-01 1.7721000000E+01 2.0137500000E-01 8.1000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2002 7.9800000000E+01 5.7456000000E+01 1.1970000000E+00 2.3940000000E-01 0.0000000000E+00 1.9950000000E+00 0.0000000000E+00 3.9900000000E-01 1.7556000000E+01 1.9950000000E-01 8.0000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2003 7.9200000000E+01 5.7024000000E+01 1.1880000000E+00 2.3760000000E-01 0.0000000000E+00 1.9800000000E+00 0.0000000000E+00 3.9600000000E-01 1.7424000000E+01 1.9800000000E-01 7.9000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2004 7.8450000000E+01 5.6484000000E+01 1.1767500000E+00 2.3535000000E-01 0.0000000000E+00 1.9612500000E+00 0.0000000000E+00 3.9225000000E-01 1.7259000000E+01 1.9612500000E-01 7.8000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2005 7.7850000000E+01 5.6052000000E+01 1.1677500000E+00 2.3355000000E-01 0.0000000000E+00 1.9462500000E+00 0.0000000000E+00 3.8925000000E-01 1.7127000000E+01 1.9462500000E-01 7.8000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2006 7.7250000000E+01 5.5620000000E+01 1.1587500000E+00 2.3175000000E-01 0.0000000000E+00 1.9312500000E+00 0.0000000000E+00 3.8625000000E-01 1.6995000000E+01 1.9312500000E-01 7.7000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2007 7.6500000000E+01 5.5080000000E+01 1.1475000000E+00 2.2950000000E-01 0.0000000000E+00 1.9125000000E+00 0.0000000000E+00 3.8250000000E-01 1.6830000000E+01 1.9125000000E-01 7.7000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2008 7.5900000000E+01 5.4648000000E+01 1.1385000000E+00 2.2770000000E-01 0.0000000000E+00 1.8975000000E+00 0.0000000000E+00 3.7950000000E-01 1.6698000000E+01 1.8975000000E-01 7.6000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2009 7.5150000000E+01 5.4108000000E+01 1.1272500000E+00 2.2545000000E-01 0.0000000000E+00 1.8787500000E+00 0.0000000000E+00 3.7575000000E-01 1.6533000000E+01 1.8787500000E-01 7.5000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2010 7.4550000000E+01 5.3676000000E+01 1.1182500000E+00 2.2365000000E-01 0.0000000000E+00 1.8637500000E+00 0.0000000000E+00 3.7275000000E-01 1.6401000000E+01 1.8637500000E-01 7.5000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2011 7.3950000000E+01 5.3244000000E+01 1.1092500000E+00 2.2185000000E-01 0.0000000000E+00 1.8487500000E+00 0.0000000000E+00 3.6975000000E-01 1.6269000000E+01 1.8487500000E-01 7.4000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2012 7.4400000000E+01 5.3568000000E+01 1.1160000000E+00 2.2320000000E-01 0.0000000000E+00 1.8600000000E+00 0.0000000000E+00 3.7200000000E-01 1.6368000000E+01 1.8600000000E-01 7.4000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2013 7.5000000000E+01 5.4000000000E+01 1.1250000000E+00 2.2500000000E-01 0.0000000000E+00 1.8750000000E+00 0.0000000000E+00 3.7500000000E-01 1.6500000000E+01 1.8750000000E-01 7.5000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2014 7.5450000000E+01 5.4324000000E+01 1.1317500000E+00 2.2635000000E-01 0.0000000000E+00 1.8862500000E+00 0.0000000000E+00 3.7725000000E-01 1.6599000000E+01 1.8862500000E-01 7.5000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2015 7.6050000000E+01 5.4756000000E+01 1.1407500000E+00 2.2815000000E-01 0.0000000000E+00 1.9012500000E+00 0.0000000000E+00 3.8025000000E-01 1.6731000000E+01 1.9012500000E-01 7.6000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2016 7.6650000000E+01 5.5188000000E+01 1.1497500000E+00 2.2995000000E-01 0.0000000000E+00 1.9162500000E+00 0.0000000000E+00 3.8325000000E-01 1.6863000000E+01 1.9162500000E-01 7.7000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2017 7.7100000000E+01 5.5512000000E+01 1.1565000000E+00 2.3130000000E-01 0.0000000000E+00 1.9275000000E+00 0.0000000000E+00 3.8550000000E-01 1.6962000000E+01 1.9275000000E-01 7.7000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2018 7.7700000000E+01 5.5944000000E+01 1.1655000000E+00 2.3310000000E-01 0.0000000000E+00 1.9425000000E+00 0.0000000000E+00 3.8850000000E-01 1.7094000000E+01 1.9425000000E-01 7.8000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2019 7.8150000000E+01 5.6268000000E+01 1.1722500000E+00 2.3445000000E-01 0.0000000000E+00 1.9537500000E+00 0.0000000000E+00 3.9075000000E-01 1.7193000000E+01 1.9537500000E-01 7.8000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2020 7.8750000000E+01 5.6700000000E+01 1.1812500000E+00 2.3625000000E-01 0.0000000000E+00 1.9687500000E+00 0.0000000000E+00 3.9375000000E-01 1.7325000000E+01 1.9687500000E-01 7.9000000000E-05 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
